2026-04-01 23:31:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  o.n.driver.internal.InternalDriver - Closing driver instance 284325832
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  o.r.c.core.manager.ShutdownManager - ====关闭后台任务任务线程池====
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - wande - Shutdown initiated...
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - wande - Shutdown completed.
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [wande] success,
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2026-04-01 23:51:02 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-04-01 23:51:02 [main] INFO  org.ruoyi.RuoYiAIApplication - Starting RuoYiAIApplication using Java 17.0.18 with PID 1366554 (/apps/wande-ai-backend/ruoyi-admin.jar started by ubuntu in /home/ubuntu/projects/.github)
2026-04-01 23:51:02 [main] INFO  org.ruoyi.RuoYiAIApplication - The following 1 profile is active: "dev"
2026-04-01 23:51:07 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2026-04-01 23:51:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2026-04-01 23:51:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2026-04-01 23:51:08 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection org.postgresql.jdbc.PgConnection@74355746
2026-04-01 23:51:08 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2026-04-01 23:51:08 [main] INFO  com.zaxxer.hikari.HikariDataSource - wande - Starting...
2026-04-01 23:51:08 [main] INFO  com.zaxxer.hikari.pool.HikariPool - wande - Added connection org.postgresql.jdbc.PgConnection@750190d0
2026-04-01 23:51:08 [main] INFO  com.zaxxer.hikari.HikariDataSource - wande - Start completed.
2026-04-01 23:51:08 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2026-04-01 23:51:08 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [wande] success
2026-04-01 23:51:08 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2026-04-01 23:51:11 [main] INFO  o.ruoyi.workflow.config.BeanConfig - Configuration:create objectMapper
2026-04-01 23:51:11 [main] INFO  o.r.common.redis.config.RedisConfig - 初始化 redis 配置
2026-04-01 23:51:11 [main] INFO  org.redisson.Version - Redisson 3.20.1
2026-04-01 23:51:12 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6380
2026-04-01 23:51:12 [redisson-netty-2-4] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for localhost/127.0.0.1:6380
2026-04-01 23:51:12 [main] INFO  o.r.c.core.config.ThreadPoolConfig - ====创建定时任务线程池====
2026-04-01 23:51:12 [main] INFO  o.r.s.s.VectorStoreStrategyFactory - 向量库策略工厂初始化完成，支持的策略: [weaviate, milvus]
2026-04-01 23:51:13 [main] INFO  o.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2026-04-01 23:51:13 [main] INFO  o.r.c.core.config.ThreadPoolConfig - ====创建任务调度器 ThreadPoolTaskScheduler====
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 注册图谱LLM服务: category=deepseek, service=DeepSeekGraphLLMServiceImpl
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 注册图谱LLM服务: category=dify, service=DifyGraphLLMServiceImpl
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 注册图谱LLM服务: category=openai, service=OpenAIGraphLLMServiceImpl
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 注册图谱LLM服务: category=qwen, service=QwenGraphLLMServiceImpl
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 注册图谱LLM服务: category=zhipu, service=ZhipuGraphLLMServiceImpl
2026-04-01 23:51:13 [main] INFO  o.r.g.factory.GraphLLMServiceFactory - 图谱LLM服务工厂初始化完成，共注册 5 个服务
2026-04-01 23:51:14 [main] INFO  o.ruoyi.workflow.config.BeanConfig - Configuration:create restTemplate
2026-04-01 23:51:17 [main] INFO  o.r.w.c.s.impl.CopywriterServiceImpl - CopywriterServiceImpl initialized
2026-04-01 23:51:18 [main] INFO  o.ruoyi.workflow.config.BeanConfig - mainExecutor,processorsNum:48
2026-04-01 23:51:18 [main] INFO  o.ruoyi.workflow.config.BeanConfig - imagesExecutor corePoolSize:48,maxPoolSize:96
2026-04-01 23:51:20 [main] INFO  o.n.driver.internal.DriverFactory - Direct driver instance 994429804 created for server address localhost:7687
2026-04-01 23:51:20 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2026-04-01 23:51:20 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2026-04-01 23:51:20 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2026-04-01 23:51:20 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2026-04-01 23:51:20 [main] INFO  org.ruoyi.RuoYiAIApplication - Started RuoYiAIApplication in 18.771 seconds (process running for 19.279)
2026-04-01 23:51:20 [main] INFO  o.r.c.c.l.WebSocketTopicListener - 初始化WebSocket主题订阅监听器成功
2026-04-01 23:51:20 [main] INFO  o.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2026-04-01 23:51:25 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-01 23:51:32 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:32 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI0dlVlSVJKazNKcndyNEVCeklQc21MOVFndmhTallDRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.4cqv2lKol_dHEGn1nZ8J2RkmUsP7F9lGmyMeF0_eKLw
2026-04-01 23:51:33 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJsOVNMb3Q5UzhBdXEyRzhSWk55c0tmTmI2Y0x4V0VMMCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.L_QZkwhADddAfRkp3D1Vdo9lew-2lZGmw7cQ7A6coXs
2026-04-01 23:51:33 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJsTEQyYzFKTnRPTHlGamFrbmp2TnJFaWFPdHhtYTR6YSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.ot3V3WfNivJ1exnv90Mc00dmkwVbWpR7ca3AmVekpSk
2026-04-01 23:51:33 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJiTUR6aVlnamVaMkUzSVJzcFRrb1dUVWNvaHVhRjZMZiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.z-emsupOUhq1w_-vYMrjqDYexrYSu-zrMd12zkJ6rnc
2026-04-01 23:51:33 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ3U2xLYzV2SVNBYURtQ3FuVVNsWWF2cjZsZmRwVzQwSSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.yfECva-KVeYYETtYbEO1kjQmjwt-LW7Gk9qsafyMcho
2026-04-01 23:51:33 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJUVzdTTlhJWlRlZjU4RVJ1eGRHcWx0YWxybHVjd3IweCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.0jTmIlu08C7fh7fL31J1Kv505HFQ61XK_WiqLLRcoFY
2026-04-01 23:51:33 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIxSnZpQUpYWHlpVEVvZU1IZmxVaEZJNldPN2ZJYTBmdSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.zlL8UpojKIJuZodSr5CXk5njng8wttQzEkMpTRo_ue4
2026-04-01 23:51:33 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJvZlpKNmpSaVJOYlB3R0dpVjZGaWJKS2ZpaU9QRU9VViIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.e4MNOTQoggmjGkIneXY0M7xc5Sz4GYLwyPCsxYg-6Cg
2026-04-01 23:51:33 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJYaGlWc1AyVkV1YnlYQkJSVTl0ekNBbzVjVm1PaEFvVSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.fIgSMe5AMXnVDA2HuTqEE4W5KzmvOd0QvVNFI85Fl1A
2026-04-01 23:51:33 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-3] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-4] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-5] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-6] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-7] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [schedule-pool-8] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:33 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-9] INFO  o.r.w.c.c.TokenPoolCompatController - Token Pool 同步请求(兼容路径)
2026-04-01 23:51:33 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:33 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:41 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:51:41 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJBY0M2QVhPUWtXR2lKYWZhak9XanBWQUNlTGhBeVJrWSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.s_8CMBCcCvkwOUoo97c975oTZ6VbBLp2vwBkH0KBmsg
2026-04-01 23:51:41 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJLc3Q4ZklIdU1BNGZ0QjBpRTVwdFlIQWh1aUxZak9iRiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.zkIpeEU9oKA2iiKBQuUK_97UD3wHAsvakZJF0_FHSzY
2026-04-01 23:51:41 [schedule-pool-6] INFO  o.r.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2026-04-01 23:51:41 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJNM3FEUUVDMnV2dnQxbWU3eU16aG1wUzdTTlpPTFJTSCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.f0Y28dBXzrP7T9ejE_GnpQSRSTCw73Rtwpg7H3uI6yM
2026-04-01 23:52:26 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI2bU85aW9vUUl4dVJxNFNBbWpSRDJXWUdvM2xnOVdtRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8COxcvFl698W9U6t8Jo-mvbDqc0IHq8ntRV3I45oFfs
2026-04-01 23:52:26 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEQWJLaXczUTJEOVVhS2MxczR2aW1PRml3R1g0dWNySSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.-J785HPGVluoXvEvgrNJAuNTBngbdchjuZhT0eHz2cE
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJqQzRtMzJJNjNaQXdlQXRSczRHV3A3bTRBT1JzbVY5aCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.AuRberqe-8R61nk65VXItu3P5zE3nSfBv-4gh-WqHog
2026-04-01 23:52:26 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:52:26 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:52:26 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:52:26 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:52:26 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0eE5pcDRjeTNqVGVYd2lheWs4QkoyWGVYNm9UZTVEYyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.sN7kUOjN0JZuRBV0DQb3TqpJJIgYmN_21dfVLPBQaDE
2026-04-01 23:52:26 [schedule-pool-5] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
